qid,question_text,target
4fb8a8fcb3a28a3250e5,Iran continues developing Ballistic Missiles under US sanctions like N-Korea. Could US' sanctions make allies of them?,0
fe2f967515b5f856e86c,What are some good tricks to prepare for NET mathematics?,0
bc0dd0cbf155c154678b,"As a guitar player, what is your preferred format for sheet music?",0
02b138f2e1909de579c5,What are the rare courses taken by students in engineering in India?,0
5fdded788c747dddfa6d,What is your top choice for the tastiest and healthiest fast food chain?,0
e34871f5552e52cb7a63,Do Draken International or other private adversary air contractors still provide aggressor aircraft for USAF training?,0
36c16540350dc51d7dca,How was your first day at BITS Hyderabad?,0
8199e283ac5226815e08,Which is the best website to send cake and flowers to Delhi?,0
9a92384fceb60bd34a16,"Is there an alternative to taxes? For example, a completely different currency system.",0
2afd7e93da269a0042d9,What is the cost of chemotherapy for breast cancer in AIIMS?,0
f5cee2bf9b38f3978fd2,Can I choose business as a premed major at the University of Southern California?,0
33b6ea1959832f3d0fbb,What are some characteristics of high performing athletic teams?,0
c91cb986de506e8e1790,Where is the best center for autistic kids in the world?,0
1519e52a77dd56657b9d,Can I leave the choke in the barrel when I shoot bird shot or should I unscrew it and leave it out?,0
8848725a22b9ec889448,How does bitcoin world work?,0
605fbc5be6a428b357d6,Who would win in a fight between Spider-Man and the Joker?,0
ae0b04c53c229274c7b1,"What are some underrated horror/psychological horror/thriller movies and books, recent or not?",0
2999bb8547800569346f,Do you have the courage to stop anything going wrong in public alone?,0
d4874f2135f6b52ef4de,Do you think nowadays the way of making friends has changed?,0
2aae8e7a43f211910b9d,"What do people think about the club Hacienda, Vodice in Croatia?",0
403f291ef883f4b49159,Do we understand happiness?,0
be1881615724dec0561d,How can you develop high self esteem?,0
d212aa520bad70d8882c,Why is the Futurama crew so mean to the Christmas elves?,0
e589bfa16564b292c654,What are the best ways to remove wax from furniture?,0
429bf575340d1d6164b1,"If given a chance to go back in time, what one thing would you change?",0
200433583b8e14b87260,What conditions could make a planet even more suitable for life than Earth?,0
ab9dfedd928618447d4c,Is Iran foreggeting its Persian identity and gradually becoming Arabized under Islamic Republic?,0
e2bb2565c4d188ccb010,Why ex-NDA always behave nice with ladies? Is this also part of their training or syllabi?,0
6d66273b060fd4295830,Why do weather reporters stand in the storm to report?,0
75e72da85b95ddedf658,Which is a better car company bugatti or Lamo?,0
20d5f5d06fa3935766ff,What if a class 10 student takes coaching of chem of class 11? Will his studies be affected much even if he is good in studies.,0
3ef2010a9c4c4e58314c,Why is soccer team selection restricted to head count of 23?,0
b9817faec45d3ca08742,"What is closer to absolute zero, a Bose-Einstein condensate or a Melania-Donald repulsion?",0
1bb3315e0c673fae0e1d,How would a person react if found (accidentally) a packet of condom in parents luggage when his mother standing beside him?,0
569c2f04e6092a972f3f,How long would Junko Enoshima survive in real life?,0
e2dceba7c3ea6d0cb3a7,One of my recommenders hasn't sent in her rec yet; does it have to be in by 11:59PM? The school's ED deadline is 11/15.?,0
27d4d4b7089df4a3bcf2,Can it be that cannabis was the plant that initaiated human evolution? Considering the recreational nature of the plant.,0
ae3b28307a38206b815f,What are the questions one should ask himself before doing MBA in HR?,0
87e93d297effffcb91de,Why is Allah testing me so much? Why are bad people getting everything in life while I have to keep being patient? Why am I so lonely? I'm not a bad person so why?,0
27be2432f0d0cb87831c,What are some examples of government insituations?,0
36c29f88d81cb335a500,Why do I live a kind of secret life that I enjoy more than the real life? (even though my real life isn't bad)?,0
8cbfb28f11494efeacf4,What is a Micro-multinational?,0
2195963939b0a9f7e8d3,"In retrospect, looking back, how has your life's guiding principle changed over the years?",0
07f1d885f808a66e2b35,Under what circumstances will an atheist be convinced in an existence of a deity?,0
8d7be242e5fe3412e5c9,What is the minimum marks required to qualify for ESE Stage 2 exam for ME Stream?,0
fa604ca027e3ecbfbc8e,How could you make your feet to be small?,0
67860e1cd58c609632ad,What is the best proxy for sneaker sale?,0
06bd8572f73cb7545f82,What is the chemical structure of calcium nitrate?,0
7fc58fd9e3a4a559d678,How can I choose the right grout for using in the shower tile joints?,0
83261b0dec1cd1c5763e,How often is a ISS transit of the sun visible on earth?,0
9efab7cc0ba53d6be2c6,Which country is best for studying abroad for IT students?,0
78064f9080fd6b904862,Is it better to rant/complain about something annoying or try to solve the problem and not complain about it?,0
d3aa18c581ade0644ad1,How do we break the cycle of chronic anxiety?,0
3619058ff2da93a15b24,What are quick money making hacks?,0
705b13bde0c61798da02,Can criminal nuisance cases be filled against Royal Enfield riders with loud exhausts?,0
5302d401a461b343fce2,What is the prerequisite knowledge required to get started with Algorithmic trading?,0
8b654fb19b5d1062470a,"What are the settings of the novel ""The Stillborn"" by Zaynab Alkali?",0
9b901c0c405cbdf994b7,How do Canadians feel about Justin Trudeau imposing tariffs on the United States?,0
302fd62325789b87364f,What Republican females would be good for winning the White House in future elections?,0
6169a27f65a2fa607988,How is the 7.65 Argentine Mauser ammo mass produced?,0
031296f6b98ea21bea0e,What will happen when we lack of iodine?,0
1c632c93c238ffa79fd2,How can u learn French?,0
612d4221d97426a956e4,What are the home based work options?,0
81480a155a3355c16397,Among Amity and Chitkara University which provides more placements for MBA students?,0
3ca34882ca5ec034a8d4,For the money which speakers are the best?,0
395c20285ab0cd403a87,Why do you grow so much hair?,0
4ceaeee4440f3ecbf505,What direction does it limits the current? From transformator to the ground or what?,0
42c7ecbc3545ff5a5242,Is there some way to access South Vietnamese Army Records?,0
e81148dd88d3febc6428,Where can we find the best deals on houses to keep my equity?,0
f69d3c7ddd479785547c,Does the integration site affect the expression of transgenes?,0
3412b3ff0d9ebe780afc,North Korean missile downrange?,0
95b30f1ec90c52f4cb59,What is the most useless feature in the human body?,0
37262401f798a023579d,Why was Wayne's World 2 (1993) a box office disappointment in contrast to the first movie?,0
39fe8fe0f10620b35bf0,"Besides earwax, is there any other wax in the human body, and why do you say so?",0
1405d081b9d6b68fafbe,"Is Trump a one man show, or is he backed by poweful enablers who protect him? If so, who is more dangereous?",0
67c0e5c69f6f09a07c96,"Which mobile applications conducted thorough market research before developing and thus, launching?",0
ea8e83991aab0866f065,What is upanishad?,0
38e0750e9ebebccae149,How and why is (a/b) /c different from a/(b/c)?,0
eabf150ecc3e6702f7ce,Should Prabhas get a National Award for his work in Baahubali 2?,0
838ca457a2580e3d61c7,What are the best ways to get backlinks for YouTube videos?,0
90967dce16bb7d52ecd0,What is the opposite of envy?,0
4bf73a493c2a6f8506be,What can be the final expected cutoff for CSS post in SSC CGL 2016?,0
6b438716c64be49c73da,What causes pennies to tarnish?,0
62fa57b667ea380f86bb,My CDAC CCAT (A+B) Rank is 4318. Where can I get an admission with this rank for DAC?,0
b2a9f99abbc019e425e8,"How does lemon electricity works, what specific acid is responsible for the chemical reaction?",0
a237f85b217fe24c0272,"What are the geographical features found in New Hyde Park, New York?",0
abc9673b52fe289343ee,Why are RAM prices are going up in 2017?,0
e971853719e4a61a3afb,What are some things to consider when creating a house sitting business?,0
fe81c8b04c4a87038639,Why is btrfs used for Linux?,0
9e515ff53afa772a8b55,Who are the top jiu jitsu competitors?,0
5fbf47285183bada8b63,"How would you determine which has greater value, 992×995×999×997 or 994×994×998×996?",0
cdab5017b5b6ca429bc1,"I'm not very maternal, and I believe my child is suffering from my inability to be more affectionate and motherly. What can I do to change?",0
4a4a03f51a1d754a0f3f,I've been waitlisted by my dream college. It makes me confused and frustrated. How can I deal with it?,0
9b5bd7997c1ef0062c23,How was the tattoo on Soubin's arm hidden in the movie Sudani from Nigeria?,0
ef9e06bb68b8d6a4e7a5,Where can I download all episodes of Ben 10 in English?,0
ebf4497b58b1d60a4f9f,What can happen when the thermal switch on newer gas water heaters is bypassed with a wire nut? I see this everywhere in apartments and nobody seems to think it’s an issue.,0
74849881cc22e6ae5912,"If you only bred dogs that are fairly calm, eager to make you happy, and so on, wouldn't each following generation have more dogs like that?",0
2bcaf2da1b88a88a5a4b,Should a beginner to programming learn C or C++?,0
4ce087adb5fc5ef0b767,Can a fully functional laptop be used in a way to cause a security threat?,0
9d951be8a259e07047c7,What are the biggest trends going to be in Social Media advertising in 2018?,0
f06b65e5e74dac1f66bb,How do I get in touch with a girl I haven't seen in about a year?,0
b5dd131efb88d8fe4cfe,How often (time gap) does one need to upgrade a gaming PC?,0
c383f652d09e6058d68a,Will drinking water make you have a big belly?,0
6212128313b7c5a6b49c,"Without atmosphere there can not be climatology, justify?",0
f449c3c30227d0969239,Which headphone should I buy: Sony MDR-XB950BT or Sony MDR-XB950AP?,0
358c3abbe6eeaa011cdb,What type of materials do you want to read about on a product design and engineering blog?,0
73f7c63207247d867e7b,Why do I feel sleepy and queasy after I eat?,0
84af5db15d72fff1d6b1,Which type of start up company can I start in Varanasi?,0
5d7184c4fc9839ecbcbc,What are the physiological effects of L-carnitine?,0
98138df58883607c1d90,What is a daisy-wheel printer?,0
eeee4e847408ff90a691,Can I dance and sing with my friends?,0
4b48d490263ad303f3a5,Why does the French part of Switzerland not join France?,0
17c2d74fac63c8c707fb,RNTBCI will give trainings for experienced design engineers also?,0
e159800cf281a4761223,"What does Gandalf mean when he says that the blood of Westernesse runs nearly pure in Denethor and Faramir, but not in Boromir? How is that possible?",0
5b96d3520f1ec7998068,I love to write about football. How can I make money as a freelance writer?,0
eeea05fc06d74d4be392,At what height do you need to hold an umbrella during rain. If you hold very low is there a more probability of getting wet?,0
2ce4e9937d0eede939f6,How do I learn origami (paper folding art from Japan)?,0
b834cc898cb2f96032e0,What eould be a nice pen to buy for my PhD advisors on grduation (worth 50 USD or so)?,0
07fd62fac4a01c558fd2,Is it possible to construct a sentence in English of 1 googol of words without repetition?,0
9710f9f7924e719c7b52,What is the best socializing gathering in Leicester during the Thanksgiving weekend 2017?,0
f5bca5ae5b33905e3245,What are the cheapest accomodation near Thane or IIT Bombay for 3 to 4 days?,0
3834b9a163bdab01f324,How do you find a slope with fractions?,0
92742d19892d8d8ccead,Will LaTex be able to modify similar information in different files by just updating in one (by maybe linking the files)?,0
8eb0b15287439f350824,How can I reverse the effects of dopamine antagonist drugs?,0
52245d47fb187b95a244,What is the best program for restoring old photos?,0
0832a03ec2242c0aa235,How fast is electromagnetic wave?,0
5b16058df6f8d44b9cab,"I will be giving SRMJEE, VITEEE, BITSAT and MUET. My 12th concepts are strong while 11th concepts are not. Can I prepare in a month for these exams?",0
53a10a47e38b94898bd1,What are good activities to help build the team work skills required by astronauts?,0
